STATE,ST_CASE,FATALS
4,41073,1
4,41074,1
4,41075,1
4,41076,1
4,41077,1
4,41078,1
4,41079,1
4,41080,1
4,41081,1
4,41082,1
4,41083,2
4,41084,1
4,41086,1
4,41087,1
4,41088,1
4,41089,1
4,41090,1
4,41091,1
4,41092,1
5,50001,1
5,50002,1
5,50003,1
5,50004,1
5,50005,1
5,50006,1
5,50007,1
5,50008,1
5,50009,1
5,50010,2
5,50011,1
5,50012,1
5,50013,1
5,50014,1
5,50015,1
5,50016,1
5,50017,1
5,50018,1
5,50019,1
5,50020,1
5,50021,1
5,50022,1
5,50023,1
5,50024,1
5,50025,1
5,50026,2
5,50027,1
5,50028,1
5,50029,2
5,50030,1
5,50031,1
5,50032,1
5,50033,1
5,50034,1
5,50035,1
5,50036,1
5,50037,1
5,50038,1
5,50039,1
5,50040,1
5,50041,1
5,50042,1
5,50043,1
5,50044,1
5,50045,1
5,50046,2
5,50047,2
5,50048,1
5,50049,1
5,50050,1
5,50051,1
5,50052,1
5,50053,1
5,50054,3
5,50055,1
5,50056,1
5,50057,1
5,50058,1
5,50059,1
5,50060,1
5,50061,1
5,50062,1
5,50063,1
5,50064,1
5,50065,1
5,50066,1
5,50067,1
5,50068,1
5,50069,1
5,50070,1
5,50071,1
5,50072,1
5,50073,1
5,50074,1
5,50075,1
5,50076,1
5,50077,1
5,50078,1
5,50079,1
5,50080,1
5,50081,2
5,50082,1
5,50083,1
5,50084,1
5,50085,1
5,50086,1
5,50087,1
5,50088,2
5,50089,1
5,50090,1
5,50091,1
5,50092,1
5,50093,1
5,50094,1
5,50096,1
5,50097,1
5,50098,1
5,50099,1
5,50100,2
5,50101,1
5,50102,1
5,50104,1
5,50105,1
5,50106,2
5,50107,1
5,50108,1
5,50109,1
5,50110,2
5,50111,1
5,50112,1
5,50113,1
5,50114,1
5,50115,2
5,50117,1
5,50118,1
5,50119,1
5,50120,1
5,50121,2
5,50122,1
5,50123,1
5,50124,1
5,50125,1
5,50126,1
5,50127,1
5,50128,1
5,50129,1
5,50130,1
5,50131,1
5,50132,2
5,50133,1
5,50134,1
5,50135,1
5,50136,1
5,50137,1
5,50138,1
5,50139,1
5,50140,1
5,50141,1
5,50142,1
5,50143,1
5,50144,1
5,50146,1
5,50147,1
5,50148,1
5,50149,1
5,50150,1
5,50151,1
5,50152,1
5,50153,1
5,50154,1
5,50155,1
5,50156,1
5,50157,1
5,50158,1
5,50159,1
5,50160,1
5,50161,2
5,50162,1
5,50163,1
5,50164,1
5,50165,1
5,50166,1
5,50167,1
5,50168,2
5,50169,1
5,50170,1
5,50171,1
5,50172,1
5,50173,1
5,50174,1
5,50175,1
5,50176,1
5,50177,1
5,50178,1
5,50179,1
5,50180,2
5,50181,1
5,50182,3
5,50183,1
5,50184,1
5,50185,1
5,50186,1
5,50188,1
5,50189,1
5,50190,1
5,50191,1
5,50192,1
5,50193,1
5,50194,2
5,50195,1
5,50196,1
5,50197,1
5,50198,1
5,50199,2
5,50200,1
5,50201,1
5,50202,2
5,50203,1
5,50204,1
5,50205,1
5,50206,1
5,50207,1
5,50208,1
5,50209,1
5,50210,1
5,50211,2
5,50212,1
5,50213,1
5,50214,1
5,50215,1
5,50216,1
5,50217,1
5,50218,1
5,50219,4
5,50220,1
5,50221,1
5,50222,1
5,50223,1
5,50224,1
5,50225,1
5,50226,1
5,50227,2
5,50228,1
5,50229,1
5,50230,1
5,50231,1
5,50232,1
5,50233,1
5,50234,1
5,50235,1
5,50236,1
5,50237,1
5,50238,1
5,50239,1
5,50240,2
5,50241,1
5,50242,2
5,50243,1
5,50244,1
5,50245,1
5,50246,1
5,50247,1
5,50248,1
5,50249,1
5,50250,1
5,50251,1
5,50252,1
5,50253,1
5,50254,1
5,50255,1
5,50256,1
5,50257,1
5,50258,1
5,50259,1
5,50260,1
5,50261,1
5,50262,1
5,50263,1
5,50264,1
5,50265,1
5,50266,1
5,50267,1
5,50268,1
5,50269,1
5,50270,1
5,50271,1
5,50272,1
5,50273,1
5,50274,1
5,50275,2
5,50276,1
5,50277,2
5,50278,1
5,50279,1
5,50280,1
5,50281,1
5,50282,1
5,50283,1
5,50284,1
5,50285,1
5,50286,2
5,50287,1
5,50288,1
5,50289,1
5,50290,2
5,50291,1
5,50292,1
5,50293,1
5,50294,1
5,50295,1
5,50296,1
5,50297,1
5,50298,1
5,50299,1
5,50300,1
5,50301,1
5,50302,1
5,50303,1
5,50304,1
5,50305,1
5,50306,1
5,50307,2
5,50308,1
5,50309,1
5,50310,1
5,50311,1
5,50312,2
5,50313,1
5,50314,1
5,50315,1
5,50316,1
5,50317,1
5,50318,1
5,50319,1
5,50320,1
5,50321,1
5,50322,1
5,50323,1
5,50324,2
5,50325,1
5,50326,1
5,50327,1
5,50328,1
5,50329,1
5,50330,1
5,50331,1
5,50332,1
5,50333,1
5,50334,1
5,50335,2
5,50336,1
5,50337,1
5,50338,1
5,50339,1
5,50340,2
5,50341,1
5,50342,1
5,50343,1
5,50344,1
5,50345,1
5,50346,1
5,50347,1
5,50348,3
5,50349,1
5,50350,2
5,50351,1
5,50352,1
5,50353,1
5,50354,1
5,50355,1
5,50356,1
5,50357,1
5,50358,1
5,50359,1
5,50360,1
5,50361,1
5,50362,1
5,50363,1
5,50364,1
5,50365,1
5,50366,1
5,50367,1
5,50368,1
5,50369,1
5,50370,1
5,50371,1
5,50372,1
5,50373,1
5,50374,1
5,50375,1
5,50376,1
5,50377,1
5,50378,1
5,50379,2
5,50380,1
5,50381,1
5,50382,1
5,50383,1
5,50384,1
5,50385,1
5,50386,1
5,50387,1
5,50388,1
5,50389,1
5,50390,1
5,50391,1
5,50392,1
5,50393,1
5,50394,1
5,50395,1
5,50396,1
5,50397,1
5,50398,1
5,50399,1
5,50400,1
5,50401,1
5,50402,1
5,50403,1
5,50404,2
5,50405,1
5,50406,1
5,50407,1
5,50408,1
5,50409,1
5,50410,1
5,50411,1
5,50412,1
5,50413,1
5,50414,1
5,50415,1
5,50416,1
5,50417,1
5,50418,1
5,50419,1
5,50420,2
5,50421,1
5,50422,2
5,50423,1
5,50424,2
5,50425,1
5,50426,1
5,50427,1
5,50428,1
5,50429,1
5,50430,1
5,50431,1
5,50432,1
5,50433,1
5,50434,1
5,50435,1
5,50436,1
5,50437,1
5,50438,2
5,50439,1
5,50440,1
5,50441,1
5,50442,1
5,50443,1
5,50444,1
5,50445,1
5,50446,1
5,50447,1
5,50448,1
5,50449,1
5,50450,1
5,50451,1
5,50452,1
5,50453,1
5,50454,2
5,50455,1
5,50456,2
5,50457,1
5,50458,2
5,50459,1
5,50460,2
5,50461,1
5,50462,1
5,50463,1
5,50464,1
5,50465,1
5,50466,1
5,50467,1
5,50468,1
5,50469,1
5,50470,1
5,50471,1
5,50472,1
5,50473,1
5,50474,1
5,50475,1
5,50476,1
5,50477,1
5,50478,1
5,50479,1
5,50480,1
5,50481,1
5,50482,1
5,50483,1
5,50484,1
5,50485,1
5,50486,1
5,50487,1
5,50488,1
5,50489,1
5,50490,1
5,50491,1
5,50492,1
5,50493,1
5,50494,1
5,50495,1
5,50496,1
5,50497,1
5,50498,1
5,50499,1
5,50500,1
5,50501,1
5,50502,1
5,50503,2
5,50504,1
5,50505,1
5,50506,1
5,50507,1
5,50508,1
5,50509,1
5,50510,1
5,50511,1
5,50513,2
5,50514,1
5,50515,1
5,50516,1
5,50517,1
5,50518,1
5,50519,1
5,50520,2
5,50521,1
5,50522,1
5,50523,1
5,50524,1
5,50525,1
5,50526,1
5,50527,1
5,50528,1
5,50529,1
5,50530,1
5,50531,1
5,50532,1
5,50533,1
5,50534,1
5,50535,1
5,50536,1
5,50537,2
5,50538,1
5,50539,1
5,50540,1
5,50541,1
5,50542,1
5,50543,1
5,50544,1
5,50545,1
5,50546,1
5,50547,1
5,50548,1
5,50549,1
5,50550,1
5,50551,1
5,50552,1
5,50553,1
5,50554,1
5,50555,1
5,50556,1
5,50557,1
5,50558,1
5,50559,1
5,50560,1
5,50561,1
5,50562,1
5,50563,1
5,50564,1
5,50565,1
5,50566,2
5,50567,1
5,50568,1
5,50569,1
5,50570,1
5,50571,1
5,50572,1
5,50573,1
5,50574,1
5,50575,1
5,50576,1
5,50577,1
5,50578,1
5,50579,1
5,50580,1
5,50581,1
5,50582,1
5,50584,1
5,50585,1
5,50586,1
5,50587,1
5,50588,1
5,50589,1
5,50590,1
5,50591,1
5,50592,1
5,50593,1
5,50594,1
5,50595,1
5,50596,1
5,50597,2
5,50598,1
5,50599,2
5,50600,1
5,50601,1
5,50602,1
5,50603,1
5,50604,1
5,50605,1
5,50606,1
5,50608,1
5,50609,1
5,50610,1
5,50611,2
5,50612,1
5,50613,1
5,50614,2
5,50615,1
5,50616,1
5,50617,1
5,50618,1
5,50619,1
5,50620,2
5,50621,1
5,50622,1
5,50623,1
5,50624,1
5,50625,1
5,50626,1
5,50627,1
5,50628,1
5,50629,1
5,50630,1
5,50631,1
5,50632,1
5,50633,1
5,50634,1
5,50635,1
5,50636,1
5,50637,1
5,50638,1
5,50639,1
6,60001,1
6,60002,1
6,60003,1
6,60004,2
6,60005,1
6,60006,1
6,60007,1
6,60008,2
6,60009,1
6,60010,1
6,60011,1
6,60012,1
6,60013,1
6,60014,1
6,60015,1
6,60016,1
6,60017,1
6,60018,1
6,60019,1
6,60020,1
6,60021,1
6,60022,1
6,60023,1
6,60024,1
6,60025,1
6,60026,1
6,60027,1
6,60028,1
6,60029,1
6,60030,1
6,60031,1
6,60032,1
6,60033,1
6,60034,1
6,60035,1
6,60036,1
6,60037,1
6,60038,1
6,60039,1
6,60040,1
6,60041,1
6,60042,1
6,60043,2
6,60044,1
6,60045,1
6,60046,1
6,60047,1
6,60048,1
6,60049,1
6,60050,1
6,60051,1
6,60053,1
6,60054,1
6,60055,1
6,60056,1
6,60057,1
6,60058,1
6,60059,1
6,60060,1
6,60061,1
6,60062,1
6,60063,1
6,60064,1
6,60065,1
6,60066,1
6,60067,1
6,60068,1
6,60069,1
6,60070,1
6,60071,1
6,60072,1
6,60073,1
6,60074,1
6,60075,1
6,60076,1
6,60077,1
6,60078,1
6,60079,1
6,60080,1
6,60081,1
6,60082,2
6,60083,1
6,60084,1
6,60085,1
6,60086,1
6,60087,2
6,60088,1
6,60089,1
6,60090,1
6,60091,1
6,60092,1
6,60093,1
6,60094,1
6,60095,1
6,60096,1
6,60098,1
6,60099,1
6,60100,1
6,60101,1
6,60102,1
6,60103,1
6,60104,1
6,60105,1
6,60106,1
6,60107,1
6,60108,1
6,60110,1
6,60111,1
6,60112,1
6,60113,1
6,60114,1
6,60115,1
6,60116,1
6,60117,1
6,60118,1
6,60119,1
6,60120,2
6,60121,1
6,60122,1
6,60123,1
6,60124,1
6,60126,1
6,60127,1
6,60128,1
6,60129,1
6,60130,1
6,60131,1
6,60132,1
6,60133,1
6,60134,1
6,60135,1
6,60136,1
6,60137,1
6,60138,1
6,60139,1
6,60140,1
6,60141,1
6,60142,1
6,60143,1
6,60144,1
6,60145,1
6,60146,1
6,60147,1
6,60148,1
6,60149,1
6,60150,1
6,60151,1
6,60152,1
6,60153,1
6,60154,2
6,60155,1
6,60156,1
6,60157,1
6,60158,1
6,60159,1
6,60160,1
6,60161,1
6,60162,1
6,60163,1
6,60164,1
6,60165,1
6,60166,2
6,60167,1
6,60168,2
6,60169,1
6,60170,1
6,60171,1
6,60173,1
6,60174,1
6,60175,1
6,60176,1
6,60177,1
6,60178,1
6,60179,1
6,60180,1
6,60181,1
6,60182,1
6,60183,1
6,60184,2
6,60185,1
6,60186,1
6,60187,1
6,60188,1
6,60190,2
6,60191,1
6,60192,1
6,60193,1
6,60194,1
6,60195,1
6,60196,1
6,60197,1
6,60198,1
6,60199,1
6,60200,1
6,60201,1
6,60202,1
6,60203,2
6,60204,1
6,60205,1
6,60206,1
6,60207,1
6,60208,1
6,60209,1
6,60210,2
6,60211,2
6,60212,1
6,60213,1
6,60214,1
6,60215,1
6,60216,1
6,60217,1
6,60218,1
6,60219,2
6,60220,1
6,60221,1
6,60222,2
6,60223,1
6,60224,1
6,60225,1
6,60226,1
6,60227,2
6,60228,1
6,60229,1
6,60230,1
6,60231,1
6,60232,1
6,60233,1
6,60234,1
6,60235,1
6,60236,1
6,60237,2
6,60238,1
6,60239,1
6,60240,1
6,60241,1
6,60242,1
6,60243,1
6,60244,1
6,60245,1
6,60246,1
6,60247,1
6,60248,1
6,60249,1
6,60250,1
6,60252,1
6,60253,1
6,60254,1
6,60255,1
6,60256,1
6,60257,1
6,60258,1
6,60259,1
6,60260,1
6,60261,1
6,60263,1
6,60264,1
6,60265,1
6,60266,1
6,60267,1
6,60268,1
6,60269,1
6,60270,1
6,60271,1
6,60272,1
6,60273,1
6,60274,1
6,60275,1
6,60276,1
6,60277,1
6,60278,1
6,60279,1
6,60280,1
6,60281,1
6,60282,1
6,60283,1
6,60284,1
6,60286,2
6,60287,1
6,60288,1
6,60289,1
6,60290,1
6,60291,1
6,60292,1
6,60293,1
6,60294,1
6,60296,1
6,60297,1
6,60298,1
6,60299,2
6,60300,1
6,60301,1
6,60302,1
6,60303,1
6,60304,1
6,60305,1
6,60306,1
6,60307,1
6,60308,1
6,60309,1
6,60310,1
6,60311,1
6,60312,1
6,60313,1
6,60314,1
6,60315,1
6,60316,5
6,60317,1
6,60318,1
6,60319,1
6,60320,1
6,60321,1
6,60322,1
6,60323,1
6,60324,1
6,60325,1
6,60326,1
6,60327,1
6,60328,1
6,60329,1
6,60330,1
6,60332,1
6,60333,4
6,60334,1
6,60335,1
6,60336,1
6,60337,1
6,60338,1
6,60339,1
6,60340,1
6,60341,1
6,60342,1
6,60343,1
6,60344,1
6,60345,1
6,60346,1
6,60347,1
6,60348,1
6,60349,2
6,60350,1
6,60351,1
6,60352,1
6,60353,1
6,60354,1
6,60355,1
6,60356,1
6,60357,1
6,60358,1
6,60359,1
6,60360,1
6,60361,1
6,60362,1
6,60363,1
6,60365,1
6,60366,1
6,60367,1
6,60368,1
6,60369,1
6,60370,1
6,60371,1
6,60372,2
6,60373,1
6,60374,1
6,60375,1
6,60376,1
6,60377,1
6,60378,1
6,60379,1
6,60380,1
6,60381,1
6,60382,2
6,60383,1
6,60384,1
6,60385,1
6,60386,1
6,60387,1
6,60388,1
6,60389,1
6,60390,1
6,60391,1
6,60392,1
6,60393,1
6,60394,1
6,60395,1
6,60396,1
6,60397,1
6,60398,1
6,60399,2
6,60400,1
6,60401,1
6,60402,1
6,60403,2
6,60404,2
6,60405,1
6,60406,1
6,60407,1
6,60408,1
6,60409,1
6,60410,1
6,60411,1
6,60412,1
6,60413,1
6,60414,1
6,60415,1
6,60416,1
6,60417,1
6,60418,1
6,60419,1
6,60420,1
6,60421,1
6,60422,1
6,60423,1
6,60424,1
6,60425,1
6,60426,1
6,60428,1
6,60429,1
6,60430,1
6,60431,1
6,60432,1
6,60433,1
6,60434,1
6,60435,1
6,60436,1
6,60437,1
6,60438,1
6,60439,1
6,60440,1
6,60441,1
6,60442,1
6,60443,1
6,60444,1
6,60445,1
6,60446,1
6,60447,1
6,60448,1
6,60449,1
6,60450,1
6,60451,1
6,60452,1
6,60454,1
6,60455,1
6,60456,1
6,60457,1
6,60458,1
6,60459,1
6,60460,1
6,60461,1
6,60462,1
6,60463,1
6,60464,1
6,60465,1
6,60466,2
6,60467,1
6,60468,1
6,60469,1
6,60470,1
6,60471,1
6,60472,1
6,60473,1
6,60474,1
6,60475,1
6,60476,1
6,60477,1
6,60478,1
6,60479,1
6,60480,1
6,60481,1
6,60482,2
6,60483,1
6,60484,1
6,60485,1
6,60486,1
6,60487,1
6,60488,1
6,60489,1
6,60490,1
6,60491,1
6,60492,2
6,60493,1
6,60494,1
6,60495,1
6,60496,1
6,60497,2
6,60498,1
6,60499,1
6,60500,1
6,60501,1
6,60502,1
6,60504,1
6,60505,1
6,60506,1
6,60507,1
6,60508,1
6,60509,1
6,60510,1
6,60511,1
6,60513,1
6,60514,1
6,60515,3
6,60516,3
6,60517,1
6,60518,1
6,60519,1
6,60520,1
6,60521,1
6,60522,1
6,60523,1
6,60524,1
6,60525,1
6,60526,1
6,60527,2
6,60528,2
6,60529,1
6,60530,1
6,60531,1
6,60532,1
6,60533,1
6,60534,1
6,60535,1
6,60536,1
6,60537,1
6,60538,1
6,60539,1
6,60540,1
6,60541,1
6,60542,1
6,60543,2
6,60544,1
6,60545,1
6,60546,1
6,60547,1
6,60548,1
6,60549,1
6,60551,1
6,60552,1
6,60553,1
6,60554,1
6,60555,1
6,60556,1
6,60557,1
6,60558,1
6,60559,1
6,60560,1
6,60561,1
6,60562,1
6,60563,1
6,60564,1
6,60565,1
6,60566,1
6,60567,2
6,60568,3
6,60569,1
6,60570,2
6,60571,1
6,60572,1
6,60573,1
6,60574,1
6,60575,1
6,60576,1
6,60577,1
6,60578,1
6,60579,1
6,60580,1
6,60581,1
6,60582,1
6,60583,1
6,60584,1
6,60585,1
6,60586,1
6,60587,1
6,60588,1
6,60589,2
6,60590,1
6,60591,1
6,60592,1
6,60593,1
6,60594,1
6,60595,1
6,60596,1
6,60597,1
6,60598,1
6,60599,1
6,60600,1
6,60601,1
6,60602,1
6,60603,1
6,60604,1
6,60605,1
6,60606,1
6,60607,1
6,60608,1
6,60609,1
6,60610,1
6,60611,1
6,60612,1
6,60613,2
6,60614,1
6,60616,1
6,60617,1
6,60618,1
6,60619,1
6,60620,1
6,60621,2
6,60622,1
6,60623,1
6,60624,1
6,60625,1
6,60626,1
6,60627,1
6,60628,1
6,60629,1
6,60630,1
6,60631,1
6,60632,1
6,60633,1
6,60634,1
6,60635,1
6,60636,1
6,60637,1
6,60638,1
6,60639,1
6,60640,1
6,60641,1
6,60642,1
6,60643,1
6,60644,1
6,60645,1
6,60646,1
6,60647,2
6,60648,1
6,60649,1
6,60650,1
6,60651,1
6,60652,1
6,60653,1
6,60654,1
6,60655,1
6,60656,1
6,60657,1
6,60658,1
6,60659,1
6,60660,1
6,60661,1
6,60662,1
6,60663,1
6,60664,2
6,60665,1
6,60666,1
6,60667,1
6,60668,1
6,60669,1
6,60670,1
6,60671,1
6,60672,1
6,60673,3
6,60674,1
6,60675,1
6,60676,1
6,60677,1
6,60678,1
6,60679,2
6,60680,1
6,60681,1
6,60682,1
6,60683,1
6,60684,3
6,60685,1
6,60686,1
6,60687,1
6,60688,1
6,60689,1
6,60690,1
6,60691,1
6,60692,1
6,60693,1
6,60694,1
6,60695,1
6,60696,1
6,60697,1
6,60698,1
6,60699,1
6,60700,1
6,60701,1
6,60702,1
6,60703,1
6,60704,1
6,60705,1
6,60706,1
6,60707,1
6,60708,1
6,60709,1
6,60710,1
6,60711,1
6,60712,1
6,60713,1
6,60714,1
6,60715,1
6,60716,1
6,60717,1
6,60718,1
6,60719,1
6,60720,1
6,60721,1
6,60722,1
6,60723,1
6,60724,1
6,60725,1
6,60726,1
6,60727,1
6,60728,1
6,60729,1
6,60730,1
6,60731,1
6,60732,1
6,60733,1
6,60734,1
6,60735,1
6,60736,1
6,60737,1
6,60738,2
6,60739,1
6,60740,2
6,60741,1
6,60742,1
6,60743,2
6,60744,1
6,60745,1
6,60746,1
6,60747,1
6,60748,1
6,60749,1
6,60750,1
6,60751,1
6,60752,1
6,60753,1
6,60754,1
6,60755,1
6,60756,1
6,60757,1
6,60758,1
6,60759,1
6,60760,1
6,60761,1
6,60762,1
6,60763,2
6,60764,1
6,60765,1
6,60766,1
6,60767,1
6,60768,1
6,60769,1
6,60770,1
6,60771,1
6,60772,1
6,60773,1
6,60774,1
6,60775,2
6,60776,1
6,60777,1
6,60778,1
6,60779,1
6,60780,1
6,60782,1
6,60783,1
6,60784,1
6,60785,1
6,60786,1
6,60787,1
6,60788,1
6,60789,1
6,60790,1
6,60791,1
6,60792,1
6,60793,1
6,60794,1
6,60795,1
6,60797,1
6,60798,1
6,60799,1
6,60800,3
6,60801,1
6,60802,1
6,60803,1
6,60804,1
6,60805,1
6,60806,1
6,60807,1
6,60808,1
6,60809,2
6,60810,1
6,60811,1
6,60812,1
6,60813,1
6,60814,1
6,60815,1
6,60816,1
6,60817,1
6,60818,1
6,60819,1
6,60820,1
6,60821,1
6,60822,1
6,60823,1
6,60824,1
6,60825,1
6,60826,1
6,60827,1
6,60828,1
6,60829,1
6,60830,1
6,60831,1
6,60832,1
6,60833,1
6,60834,1
6,60835,1
6,60836,1
6,60837,1
6,60838,1
6,60839,1
6,60840,1
6,60841,1
6,60842,2
6,60843,2
6,60844,1
6,60845,1
6,60846,1
6,60847,1
6,60848,1
6,60849,1
6,60850,2
6,60851,1
6,60852,1
6,60853,1
6,60854,1
6,60855,1
6,60856,1
6,60857,1
6,60858,1
6,60859,1
6,60860,1
6,60861,2
6,60862,1
6,60863,1
6,60864,1
6,60865,1
6,60866,1
6,60867,1
6,60868,1
6,60869,1
6,60870,1
6,60871,1
6,60872,1
6,60873,2
6,60874,1
6,60875,1
6,60876,1
6,60877,1
6,60878,1
6,60879,1
6,60880,1
6,60881,1
6,60883,1
6,60884,1
6,60885,1
6,60886,1
6,60887,1
6,60888,1
6,60889,1
6,60890,1
6,60891,1
6,60892,1
6,60893,1
6,60894,1
6,60895,1
6,60896,1
6,60897,3
6,60898,1
6,60899,1
6,60900,1
6,60901,1
6,60902,1
6,60903,1
6,60904,1
6,60905,1
6,60906,1
6,60907,1
6,60908,1
6,60909,1
6,60910,1
6,60911,1
6,60912,1
6,60913,1
6,60914,1
6,60915,1
6,60916,1
6,60917,1
6,60918,1
6,60919,1
6,60920,2
6,60921,1
6,60922,1
6,60923,1
6,60924,2
6,60925,1
6,60926,1
6,60927,1
6,60928,1
6,60929,1
6,60930,1
6,60931,1
6,60932,1
6,60933,1
6,60934,1
6,60935,1
6,60936,1
6,60937,1
6,60938,2
6,60939,1
6,60940,1
6,60941,1
6,60942,1
6,60943,1
6,60944,1
6,60945,1
6,60946,1
6,60947,1
6,60948,1
6,60949,2
6,60950,1
6,60951,1
6,60952,1
6,60953,1
6,60954,1
6,60955,1
6,60956,1
6,60957,1
6,60958,1
6,60959,1
6,60960,1
6,60961,1
6,60962,1
6,60963,1
6,60964,1
6,60965,1
6,60966,1
6,60967,1
6,60968,1
6,60969,1
6,60970,1
6,60971,1
6,60972,1
6,60973,1
6,60974,1
6,60975,1
6,60976,1
6,60977,1
6,60978,2
6,60979,1
6,60980,1
6,60981,1
6,60982,1
6,60983,1
6,60984,1
6,60985,1
6,60986,1
6,60987,1
6,60988,1
6,60990,3
6,60991,1
6,60992,1
6,60993,1
6,60994,1
6,60995,1
6,60996,1
6,60997,1
6,60998,1
6,60999,2
6,61000,2
6,61001,1
6,61002,1
6,61003,1
6,61004,1
6,61005,1
6,61006,1
6,61007,1
6,61008,1
6,61009,1
6,61010,1
6,61011,1
6,61012,1
6,61013,1
6,61014,1
6,61015,1
6,61016,1
6,61017,1
6,61018,1
6,61019,2
6,61020,1
6,61021,1
6,61022,1
6,61023,1
6,61024,1
6,61025,1
6,61026,1
6,61027,1
6,61028,1
6,61029,1
6,61030,1
6,61031,1
6,61032,1
6,61033,1
6,61034,1
6,61035,1
6,61036,1
6,61037,1
6,61038,1
6,61039,1
6,61040,2
6,61041,1
6,61042,1
6,61043,1
6,61044,1
6,61045,1
6,61046,1
6,61047,1
6,61048,1
6,61049,1
6,61050,1
6,61051,2
6,61052,1
6,61053,1
6,61054,1
6,61055,1
6,61056,1
6,61057,1
6,61058,1
6,61059,1
6,61060,1
6,61061,1
6,61062,1
6,61063,1
6,61064,1
6,61065,1
6,61066,1
6,61067,1
6,61068,1
6,61069,1
6,61070,1
6,61071,1
6,61072,1
6,61073,1
6,61074,1
6,61075,1
6,61076,1
6,61077,1
6,61078,1
6,61079,1
6,61080,1
6,61081,1
6,61083,1
6,61084,1
6,61085,1
6,61086,1
6,61087,1
6,61088,1
6,61089,1
6,61090,1
6,61091,1
6,61092,1
6,61093,1
6,61094,1
6,61095,1
6,61096,1
6,61097,1
6,61098,1
6,61099,1
6,61100,1
6,61101,1
6,61102,1
6,61103,1
6,61104,1
6,61105,1
6,61106,1
6,61107,1
6,61108,1
6,61109,1
6,61110,1
6,61111,1
6,61112,1
6,61113,1
6,61114,1
6,61115,1
6,61116,1
6,61117,2
6,61118,1
6,61119,1
6,61120,1
6,61121,1
6,61122,1
6,61123,1
6,61124,1
6,61125,1
6,61126,1
6,61127,1
6,61128,1
6,61129,1
6,61130,1
6,61131,1
6,61132,2
6,61133,1
6,61134,1
6,61135,1
6,61136,1
6,61137,1
6,61138,1
6,61139,1
6,61140,1
6,61141,1
6,61142,1
6,61143,1
6,61144,1
6,61145,1
6,61146,1
6,61147,1
6,61148,1
6,61149,1
6,61150,1
6,61151,1
6,61152,1
6,61153,1
6,61154,1
6,61155,1
6,61156,1
6,61157,1
6,61158,3
6,61159,1
6,61160,1
6,61161,1
6,61162,1
6,61163,2
6,61164,1
6,61165,1
6,61166,1
6,61167,1
6,61168,1
6,61169,1
6,61170,1
6,61171,2
6,61172,1
6,61173,1
6,61174,1
6,61175,1
6,61176,1
6,61177,2
6,61178,1
6,61179,1
6,61180,1
6,61181,1
6,61182,1
6,61183,1
6,61184,1
6,61185,1
6,61186,1
6,61187,1
6,61188,1
6,61189,1
6,61190,1
6,61191,1
6,61192,2
6,61193,3
6,61194,1
6,61195,1
6,61196,1
6,61197,1
6,61198,1
6,61199,1
6,61200,1
6,61201,1
6,61202,1
6,61203,1
6,61204,1
6,61205,1
6,61206,1
6,61207,1
6,61208,1
6,61209,1
6,61210,1
6,61211,1
6,61212,1
6,61213,1
6,61214,1
6,61215,1
6,61216,1
6,61217,1
6,61218,1
6,61219,1
6,61220,1
6,61221,1
6,61222,1
6,61223,1
6,61224,1
6,61225,1
6,61226,1
6,61227,1
6,61228,1
6,61229,1
6,61230,1
6,61231,1
6,61232,1
6,61233,1
6,61234,1
6,61235,1
6,61236,1
6,61237,1
6,61238,1
6,61239,1
6,61240,1
6,61241,1
6,61242,1
6,61243,1
6,61244,1
6,61245,1
6,61246,1
6,61247,1
6,61248,1
6,61249,1
6,61250,1
6,61251,1
6,61252,1
6,61253,1
6,61254,1
6,61255,1
6,61256,1
6,61257,1
6,61258,2
6,61259,1
6,61260,1
6,61261,1
6,61262,1
6,61263,1
6,61264,1
6,61265,1
6,61266,1
6,61267,1
6,61268,1
6,61269,1
6,61270,1
6,61271,1
6,61272,1
6,61273,1
6,61274,1
6,61275,1
6,61276,1
6,61277,1
6,61278,1
6,61279,1
6,61280,1
6,61281,1
6,61282,1
6,61283,1
6,61284,1
6,61285,1
6,61286,1
6,61287,2
6,61288,1
6,61289,1
6,61290,1
6,61291,1
6,61292,1
6,61293,1
6,61294,1
6,61295,2
6,61296,1
6,61297,1
6,61298,1
6,61299,1
6,61300,1
6,61301,1
6,61302,1
6,61303,1
6,61304,1
6,61305,1
6,61306,1
6,61307,1
6,61308,1
6,61309,1
6,61310,1
6,61311,1
6,61312,1
6,61313,1
6,61314,1
6,61315,1
6,61316,1
6,61317,1
6,61318,1
6,61319,1
6,61320,1
6,61321,1
6,61322,1
6,61323,1
6,61324,1
6,61325,1
6,61326,1
6,61327,1
6,61328,1
6,61329,1
6,61330,1
6,61331,1
6,61332,1
6,61333,1
6,61334,1
6,61335,1
6,61336,1
6,61337,1
6,61338,1
6,61339,1
6,61340,1
6,61341,1
6,61342,1
6,61343,1
6,61344,1
6,61345,1
6,61346,1
6,61347,1
6,61348,1
6,61349,1
6,61350,1
6,61351,1
6,61352,1
6,61353,1
6,61354,3
6,61355,1
6,61356,1
6,61357,1
6,61358,1
6,61359,1
6,61360,1
6,61361,1
6,61362,1
6,61363,1
6,61364,2
6,61365,1
6,61366,1
6,61367,1
6,61368,1
6,61369,1
6,61370,1
